Time,sample,Type,Sub,Chan,Num,Aux
12:12.2,263596,),0,0,0,
12:12.2,263619,(,0,0,1,
12:12.3,263640,N,0,0,0,
12:12.3,263647,),0,0,1,
12:12.6,263738,(,0,0,2,
12:12.6,263767,t,0,0,0,
12:12.7,263796,),0,0,2,
12:14.5,264423,(,0,0,0,
12:14.5,264443,p,0,0,0,
12:14.6,264460,),0,0,0,
12:14.6,264479,(,0,0,1,
12:14.7,264498,N,0,0,0,
12:14.7,264504,),0,0,1,
12:14.9,264569,(,0,0,2,
12:14.9,264585,t,0,0,4,
12:15.0,264618,t,0,0,4,
12:15.1,264658,),0,0,2,
12:15.2,264689,(,0,0,0,
12:15.3,264713,p,0,0,0,
12:15.3,264733,),0,0,0,
12:15.4,264752,(,0,0,1,
12:15.4,264771,N,0,0,0,
12:15.4,264779,),0,0,1,
12:15.6,264851,(,0,0,2,
12:15.7,264861,t,0,0,4,
12:15.8,264901,t,0,0,4,
12:15.8,264923,),0,0,2,
12:17.6,265565,(,0,0,0,
12:17.7,265590,p,0,0,0,
12:17.8,265608,),0,0,0,
12:17.8,265628,(,0,0,1,
12:17.9,265651,N,0,0,0,
12:17.9,265658,),0,0,1,
12:18.1,265729,(,0,0,2,
12:18.1,265745,t,0,0,1,
12:18.2,265774,),0,0,2,
12:18.5,265860,(,0,0,0,
12:18.5,265886,p,0,0,0,
12:18.6,265902,),0,0,0,
12:18.6,265926,(,0,0,1,
12:18.7,265946,N,0,0,0,
12:18.7,265954,),0,0,1,
12:18.8,265985,(,0,0,2,
12:18.8,265998,t,0,0,4,
12:19.0,266073,t,0,0,4,
12:19.1,266104,),0,0,2,
12:19.3,266157,(,0,0,0,
12:19.3,266177,p,0,0,0,
12:19.4,266195,),0,0,0,
12:19.4,266218,(,0,0,1,
12:19.5,266237,N,0,0,0,
12:19.5,266245,),0,0,1,
12:19.8,266338,(,0,0,2,
12:19.9,266371,t,0,0,0,
12:19.9,266398,),0,0,2,
12:20.9,266739,(,0,0,0,
12:20.9,266756,p,0,0,0,
12:21.0,266773,),0,0,0,
12:21.1,266796,(,0,0,1,
12:21.1,266814,N,0,0,0,
12:21.1,266821,),0,0,1,
12:21.3,266894,(,0,0,2,
12:21.4,266908,t,0,0,1,
12:21.4,266933,),0,0,2,
12:21.7,267019,(,0,0,0,
12:21.7,267042,p,0,0,0,
12:21.8,267058,),0,0,0,
12:21.8,267075,(,0,0,1,
12:21.9,267098,N,0,0,0,
12:21.9,267105,),0,0,1,
12:22.1,267171,(,0,0,2,
12:22.1,267184,t,0,0,4,
12:22.2,267223,t,0,0,4,
12:22.3,267242,),0,0,2,
12:23.2,267586,(,0,0,0,
12:23.3,267616,p,0,0,0,
12:23.4,267634,),0,0,0,
12:23.4,267658,(,0,0,1,
12:23.5,267678,N,0,0,0,
12:23.5,267685,),0,0,1,
12:23.7,267760,(,0,0,2,
12:23.8,267774,t,0,0,4,
12:23.9,267826,t,0,0,4,
12:24.0,267858,),0,0,2,
12:24.1,267889,(,0,0,0,
12:24.2,267916,p,0,0,0,
12:24.2,267935,),0,0,0,
12:24.3,267958,(,0,0,1,
12:24.3,267977,N,0,0,0,
12:24.4,267985,),0,0,1,
12:24.5,268055,(,0,0,2,
12:24.6,268070,t,0,0,4,
12:24.7,268111,t,0,0,4,
12:24.8,268151,),0,0,2,
12:24.9,268176,(,0,0,0,
12:24.9,268198,p,0,0,0,
12:25.0,268219,),0,0,0,
12:25.1,268239,(,0,0,1,
12:25.1,268259,N,0,0,0,
12:25.1,268266,),0,0,1,
12:25.2,268304,(,0,0,2,
12:25.3,268315,t,0,0,4,
12:25.5,268385,t,0,0,4,
12:25.6,268424,),0,0,2,
12:25.7,268461,(,0,0,0,
12:25.7,268485,p,0,0,0,
12:25.8,268503,),0,0,0,
12:25.8,268523,(,0,0,1,
12:25.9,268543,N,0,0,0,
12:25.9,268551,),0,0,1,
12:26.1,268623,(,0,0,2,
12:26.2,268637,t,0,0,4,
12:26.2,268664,t,0,0,4,
12:26.4,268713,),0,0,2,
12:26.5,268742,(,0,0,0,
12:26.5,268766,p,0,0,0,
12:26.6,268782,),0,0,0,
12:26.6,268805,(,0,0,1,
12:26.7,268822,N,0,0,0,
12:26.7,268829,),0,0,1,
12:26.9,268894,(,0,0,2,
12:26.9,268915,t,0,0,4,
12:27.0,268949,t,0,0,4,
12:27.1,268985,),0,0,2,
12:27.2,269022,(,0,0,0,
12:27.3,269045,p,0,0,0,
12:27.3,269060,),0,0,0,
12:27.4,269082,(,0,0,1,
12:27.5,269101,N,0,0,0,
12:27.5,269108,),0,0,1,
12:27.7,269182,(,0,0,2,
12:27.7,269194,t,0,0,4,
12:27.8,269231,t,0,0,4,
12:27.9,269253,),0,0,2,
12:28.0,269303,(,0,0,0,
12:28.1,269324,p,0,0,0,
12:28.1,269345,),0,0,0,
12:28.2,269364,(,0,0,1,
12:28.2,269383,N,0,0,0,
12:28.3,269391,),0,0,1,
12:28.4,269425,(,0,0,2,
12:28.4,269434,t,0,0,4,
12:28.6,269513,t,0,0,4,
12:28.7,269551,),0,0,2,
12:29.6,269873,(,0,0,0,
12:29.7,269900,p,0,0,0,
12:29.7,269917,),0,0,0,
12:29.8,269938,(,0,0,1,
12:29.8,269959,N,0,0,0,
12:29.9,269967,),0,0,1,
12:30.1,270040,(,0,0,2,
12:30.1,270055,t,0,0,4,
12:30.2,270091,t,0,0,4,
12:30.3,270110,),0,0,2,
12:32.0,270745,(,0,0,0,
12:32.1,270769,p,0,0,0,
12:32.1,270785,),0,0,0,
12:32.2,270802,(,0,0,1,
12:32.2,270820,N,0,0,0,
12:32.2,270827,),0,0,1,
12:32.4,270896,(,0,0,2,
12:32.5,270912,t,0,0,4,
12:32.6,270947,t,0,0,4,
12:32.7,270987,),0,0,2,
12:33.5,271291,(,0,0,0,
12:33.6,271313,p,0,0,0,
12:33.6,271329,),0,0,0,
12:33.7,271351,(,0,0,1,
12:33.8,271369,N,0,0,0,
12:33.8,271377,),0,0,1,
12:34.0,271446,(,0,0,2,
12:34.0,271460,t,0,0,4,
12:34.1,271497,t,0,0,4,
12:34.2,271532,),0,0,2,
12:34.3,271577,(,0,0,0,
12:34.4,271601,p,0,0,0,
12:34.4,271617,),0,0,0,
12:34.5,271636,(,0,0,1,
12:34.5,271655,N,0,0,0,
12:34.6,271664,),0,0,1,
12:34.8,271731,(,0,0,2,
12:34.8,271751,t,0,0,4,
12:35.0,271807,t,0,0,4,
12:35.0,271820,),0,0,2,
12:35.1,271865,(,0,0,0,
12:35.2,271890,p,0,0,0,
12:35.3,271911,),0,0,0,
12:35.3,271931,(,0,0,1,
12:35.4,271952,N,0,0,0,
12:35.4,271960,),0,0,1,
12:35.6,272023,(,0,0,2,
12:35.6,272041,t,0,0,4,
12:35.7,272084,t,0,0,4,
12:35.8,272100,),0,0,2,
12:35.9,272154,(,0,0,0,
12:36.0,272183,p,0,0,0,
12:36.1,272201,),0,0,0,
12:36.1,272220,(,0,0,1,
12:36.2,272243,N,0,0,0,
12:36.2,272250,),0,0,1,
12:36.4,272312,(,0,0,2,
12:36.4,272326,t,0,0,4,
12:36.5,272365,t,0,0,4,
12:36.6,272406,),0,0,2,
12:37.6,272750,(,0,0,1,
12:37.8,272826,N,0,0,0,
12:37.9,272846,),0,0,1,
12:38.0,272910,(,0,0,2,
12:38.1,272930,t,0,0,4,
12:38.2,272964,t,0,0,4,
12:38.3,273002,),0,0,2,
12:38.4,273046,(,0,0,0,
12:38.5,273065,p,0,0,0,
12:38.5,273082,),0,0,0,
12:38.6,273104,(,0,0,1,
12:38.6,273122,N,0,0,0,
12:38.6,273129,),0,0,1,
12:38.8,273193,(,0,0,2,
12:38.9,273212,t,0,0,4,
12:39.0,273243,t,0,0,4,
12:39.1,273294,),0,0,2,
12:39.2,273316,(,0,0,0,
12:39.2,273337,p,0,0,0,
12:39.3,273353,),0,0,0,
12:39.3,273376,(,0,0,1,
12:39.4,273393,N,0,0,0,
12:39.4,273400,),0,0,1,
12:39.6,273468,(,0,0,2,
12:39.6,273481,t,0,0,4,
12:39.7,273516,t,0,0,4,
12:39.8,273560,),0,0,2,
12:41.6,274181,(,0,0,0,
12:41.6,274205,p,0,0,0,
12:41.7,274221,),0,0,0,
12:41.7,274243,(,0,0,1,
12:41.8,274263,N,0,0,0,
12:41.8,274270,),0,0,1,
12:42.1,274368,(,0,0,2,
12:42.2,274394,t,0,0,0,
12:42.2,274425,),0,0,2,
12:42.4,274477,(,0,0,0,
12:42.5,274500,p,0,0,0,
12:42.5,274518,),0,0,0,
12:42.6,274541,(,0,0,1,
12:42.6,274559,N,0,0,0,
12:42.6,274568,),0,0,1,
12:42.8,274632,(,0,0,2,
12:42.9,274644,t,0,0,4,
12:43.0,274690,t,0,0,4,
12:43.1,274734,),0,0,2,
12:43.7,274946,(,0,0,0,
12:43.8,274976,p,0,0,0,
12:43.8,275002,),0,0,0,
12:43.9,275037,(,0,0,1,
12:44.2,275118,N,0,0,0,
12:44.2,275139,),0,0,1,
12:44.4,275192,(,0,0,2,
12:44.4,275217,t,0,0,4,
12:44.5,275255,t,0,0,4,
12:44.6,275290,),0,0,2,
12:44.7,275322,(,0,0,0,
12:44.8,275343,p,0,0,0,
12:44.8,275360,),0,0,0,
12:44.9,275383,(,0,0,1,
12:45.0,275402,N,0,0,0,
12:45.0,275409,),0,0,1,
12:45.2,275476,(,0,0,2,
12:45.2,275488,t,0,0,4,
12:45.3,275530,t,0,0,4,
12:45.4,275570,),0,0,2,
12:45.5,275595,(,0,0,0,
12:45.5,275615,p,0,0,0,
12:45.6,275632,),0,0,0,
12:45.7,275653,(,0,0,1,
12:45.7,275670,N,0,0,0,
12:45.7,275679,),0,0,1,
12:46.0,275767,(,0,0,2,
12:46.0,275792,t,0,0,0,
12:46.2,275846,),0,0,2,
12:47.1,276156,(,0,0,0,
12:47.1,276176,p,0,0,0,
12:47.2,276192,),0,0,0,
12:47.2,276215,(,0,0,1,
12:47.3,276234,N,0,0,0,
12:47.3,276241,),0,0,1,
12:47.5,276311,(,0,0,2,
12:47.5,276328,t,0,0,4,
12:47.6,276368,t,0,0,4,
12:47.7,276385,),0,0,2,
12:47.8,276432,(,0,0,0,
12:47.9,276463,p,0,0,0,
12:47.9,276478,),0,0,0,
12:48.0,276497,(,0,0,1,
12:48.0,276515,N,0,0,0,
12:48.1,276522,),0,0,1,
12:48.3,276591,(,0,0,2,
12:48.3,276602,t,0,0,4,
12:48.4,276640,t,0,0,4,
12:48.5,276688,),0,0,2,
12:48.6,276711,(,0,0,0,
12:48.7,276743,p,0,0,0,
12:48.7,276761,),0,0,0,
12:48.8,276781,(,0,0,1,
12:48.8,276803,N,0,0,0,
12:48.9,276811,),0,0,1,
12:49.1,276904,(,0,0,2,
12:49.2,276930,t,0,0,0,
12:49.3,276975,),0,0,2,
12:49.3,276976,(,0,0,0,
12:49.4,276994,p,0,0,0,
12:49.5,277036,),0,0,0,
12:49.5,277042,(,0,0,1,
12:49.6,277090,N,0,0,0,
12:49.7,277110,),0,0,1,
12:49.9,277175,(,0,0,2,
12:49.9,277189,t,0,0,4,
12:50.0,277226,t,0,0,4,
12:50.1,277240,),0,0,2,
12:50.3,277311,(,0,0,0,
12:50.3,277328,p,0,0,0,
12:50.4,277349,),0,0,0,
12:50.4,277368,(,0,0,1,
12:50.5,277387,N,0,0,0,
12:50.5,277395,),0,0,1,
12:50.7,277456,(,0,0,2,
12:50.7,277473,t,0,0,4,
12:50.8,277509,t,0,0,4,
12:50.9,277537,),0,0,2,
12:51.0,277570,(,0,0,0,
12:51.0,277594,p,0,0,0,
12:51.1,277613,),0,0,0,
12:51.1,277630,(,0,0,1,
12:51.2,277648,N,0,0,0,
12:51.2,277655,),0,0,1,
12:51.5,277745,(,0,0,2,
12:51.5,277770,t,0,0,0,
12:51.6,277803,),0,0,2,
12:51.7,277837,(,0,0,0,
12:51.8,277867,p,0,0,0,
12:51.8,277883,),0,0,0,
12:51.9,277904,(,0,0,1,
12:52.0,277922,N,0,0,0,
12:52.0,277931,),0,0,1,
12:52.2,277992,(,0,0,2,
12:52.2,278006,t,0,0,4,
12:52.3,278050,t,0,0,4,
12:52.4,278088,),0,0,2,
12:52.5,278128,(,0,0,0,
12:52.6,278156,p,0,0,0,
12:52.7,278173,),0,0,0,
12:52.7,278192,(,0,0,1,
12:52.8,278210,N,0,0,0,
12:52.8,278217,),0,0,1,
12:53.0,278285,(,0,0,2,
12:53.0,278304,t,0,0,4,
12:53.1,278342,t,0,0,4,
12:53.2,278386,),0,0,2,
12:54.2,278731,(,0,0,0,
12:54.3,278757,p,0,0,0,
12:54.3,278775,),0,0,0,
12:54.4,278795,(,0,0,1,
12:54.4,278813,N,0,0,0,
12:54.5,278822,),0,0,1,
12:54.6,278885,(,0,0,2,
12:54.7,278902,t,0,0,4,
12:54.8,278949,t,0,0,4,
12:54.9,278986,),0,0,2,
12:55.0,279016,(,0,0,0,
12:55.1,279038,p,0,0,0,
12:55.1,279058,),0,0,0,
12:55.2,279078,(,0,0,1,
12:55.2,279097,N,0,0,0,
12:55.2,279106,),0,0,1,
12:55.4,279146,(,0,0,2,
12:55.4,279168,t,0,0,4,
12:55.6,279226,t,0,0,4,
12:55.6,279250,),0,0,2,
12:55.8,279297,(,0,0,0,
12:55.8,279319,p,0,0,0,
12:55.9,279340,),0,0,0,
12:56.0,279362,(,0,0,1,
12:56.0,279381,N,0,0,0,
12:56.0,279388,),0,0,1,
12:56.3,279480,(,0,0,2,
12:56.3,279500,t,0,0,0,
12:56.4,279538,),0,0,2,
12:57.3,279841,(,0,0,0,
12:57.3,279857,p,0,0,0,
12:57.4,279881,),0,0,0,
12:57.4,279899,(,0,0,1,
12:57.5,279917,N,0,0,0,
12:57.5,279924,),0,0,1,
12:57.7,279984,(,0,0,2,
12:57.7,280005,t,0,0,4,
12:57.9,280058,t,0,0,4,
12:58.0,280080,),0,0,2,
12:58.1,280132,(,0,0,0,
12:58.1,280149,p,0,0,0,
12:58.2,280172,),0,0,0,
12:58.3,280188,(,0,0,1,
12:58.3,280208,N,0,0,0,
12:58.3,280217,),0,0,1,
12:58.5,280275,(,0,0,2,
12:58.5,280291,t,0,0,4,
12:58.7,280349,t,0,0,4,
12:58.8,280370,),0,0,2,
12:58.9,280426,(,0,0,0,
12:59.0,280443,p,0,0,0,
12:59.0,280469,),0,0,0,
12:59.1,280491,(,0,0,1,
12:59.1,280510,N,0,0,0,
12:59.2,280518,),0,0,1,
12:59.4,280592,(,0,0,2,
12:59.4,280605,t,0,0,4,
12:59.5,280652,t,0,0,4,
12:59.6,280668,),0,0,2,
13:00.6,281029,(,0,0,0,
13:00.6,281051,p,0,0,0,
13:00.7,281070,),0,0,0,
13:00.8,281091,(,0,0,1,
13:00.8,281109,N,0,0,0,
13:00.8,281117,),0,0,1,
13:01.0,281185,(,0,0,2,
13:01.1,281200,t,0,0,4,
13:01.2,281246,t,0,0,4,
13:01.3,281288,),0,0,2,
13:01.4,281319,(,0,0,0,
13:01.4,281338,p,0,0,0,
13:01.5,281362,),0,0,0,
13:01.6,281383,(,0,0,1,
13:01.6,281400,N,0,0,0,
13:01.6,281409,),0,0,1,
13:01.8,281470,(,0,0,2,
13:01.8,281483,t,0,0,4,
13:02.0,281523,t,0,0,4,
13:02.1,281569,),0,0,2,
13:03.7,282148,(,0,0,0,
13:03.8,282168,p,0,0,0,
13:03.8,282191,),0,0,0,
13:03.9,282209,(,0,0,1,
13:03.9,282232,N,0,0,0,
13:04.0,282240,),0,0,1,
13:04.1,282306,(,0,0,2,
13:04.2,282323,t,0,0,4,
13:04.3,282357,t,0,0,4,
13:04.4,282392,),0,0,2,
13:04.5,282433,(,0,0,0,
13:04.5,282450,p,0,0,0,
13:04.6,282476,),0,0,0,
13:04.7,282494,(,0,0,1,
13:04.7,282512,N,0,0,0,
13:04.7,282521,),0,0,1,
13:04.8,282547,(,0,0,2,
13:04.8,282558,t,0,0,4,
13:05.1,282637,t,0,0,4,
13:05.2,282695,),0,0,2,
13:05.3,282743,(,0,0,1,
13:05.5,282789,N,0,0,0,
13:05.5,282809,),0,0,1,
13:05.8,282899,(,0,0,2,
13:05.9,282930,t,0,0,0,
13:06.0,282977,),0,0,2,
13:06.1,283012,(,0,0,0,
13:06.1,283031,p,0,0,0,
13:06.2,283054,),0,0,0,
13:06.3,283076,(,0,0,1,
13:06.3,283095,N,0,0,0,
13:06.3,283102,),0,0,1,
13:06.6,283182,(,0,0,2,
13:06.6,283192,t,0,0,4,
13:06.7,283230,t,0,0,4,
13:06.7,283246,),0,0,2,
13:07.7,283588,(,0,0,0,
13:07.8,283611,p,0,0,0,
13:07.8,283632,),0,0,0,
13:07.9,283654,(,0,0,1,
13:07.9,283671,N,0,0,0,
13:07.9,283677,),0,0,1,
13:08.1,283738,(,0,0,2,
13:08.2,283755,t,0,0,4,
13:08.3,283792,t,0,0,4,
13:08.4,283832,),0,0,2,
13:08.5,283860,(,0,0,0,
13:08.5,283882,p,0,0,0,
13:08.6,283906,),0,0,0,
13:08.6,283925,(,0,0,1,
13:08.7,283942,N,0,0,0,
13:08.7,283949,),0,0,1,
13:08.8,283993,(,0,0,2,
13:08.8,284003,t,0,0,4,
13:09.0,284068,t,0,0,4,
13:09.1,284109,),0,0,2,
13:09.2,284133,(,0,0,1,
13:09.4,284204,N,0,0,0,
13:09.5,284224,),0,0,1,
13:09.7,284306,(,0,0,2,
13:09.8,284344,t,0,0,0,
13:09.9,284380,),0,0,2,
13:10.8,284688,(,0,0,0,
13:10.8,284709,p,0,0,0,
13:10.9,284733,),0,0,0,
13:10.9,284741,(,0,0,1,
13:11.0,284763,N,0,0,0,
13:11.0,284786,),0,0,1,
13:11.2,284856,(,0,0,2,
13:11.3,284873,t,0,0,4,
13:11.4,284911,t,0,0,4,
13:11.4,284925,),0,0,2,
13:11.6,284989,(,0,0,0,
13:11.6,285006,p,0,0,0,
13:11.7,285031,),0,0,0,
13:11.8,285053,(,0,0,1,
13:11.8,285072,N,0,0,0,
13:11.8,285079,),0,0,1,
13:12.1,285172,(,0,0,2,
13:12.2,285209,t,0,0,0,
13:12.3,285252,),0,0,2,
13:12.4,285280,(,0,0,0,
13:12.5,285303,p,0,0,0,
13:12.5,285323,),0,0,0,
13:12.6,285343,(,0,0,1,
13:12.6,285362,N,0,0,0,
13:12.6,285369,),0,0,1,
13:12.8,285420,(,0,0,2,
13:12.8,285433,t,0,0,4,
13:13.0,285490,t,0,0,4,
13:13.1,285536,),0,0,2,
13:14.8,286132,(,0,0,0,
13:14.8,286147,p,0,0,0,
13:14.9,286171,),0,0,0,
13:14.9,286192,(,0,0,1,
13:15.0,286209,N,0,0,0,
13:15.0,286216,),0,0,1,
13:15.2,286283,(,0,0,2,
13:15.2,286295,t,0,0,4,
13:15.3,286338,t,0,0,4,
13:15.4,286372,),0,0,2,
13:15.5,286403,(,0,0,1,
13:15.7,286473,N,0,0,0,
13:15.8,286493,),0,0,1,
13:15.9,286531,(,0,0,2,
13:15.9,286550,t,0,0,4,
13:16.1,286612,t,0,0,4,
13:16.2,286654,),0,0,2,
13:16.3,286680,(,0,0,0,
13:16.4,286705,p,0,0,0,
13:16.4,286726,),0,0,0,
13:16.5,286743,(,0,0,1,
13:16.5,286762,N,0,0,0,
13:16.5,286771,),0,0,1,
13:16.8,286862,(,0,0,2,
13:16.9,286893,t,0,0,0,
13:16.9,286919,),0,0,2,
13:17.9,287265,(,0,0,0,
13:18.0,287284,p,0,0,0,
13:18.0,287310,),0,0,0,
13:18.1,287331,(,0,0,1,
13:18.2,287352,N,0,0,0,
13:18.2,287361,),0,0,1,
13:18.4,287432,(,0,0,2,
13:18.4,287448,t,0,0,4,
13:18.5,287488,t,0,0,4,
13:18.6,287503,),0,0,2,
13:18.8,287573,(,0,0,0,
13:18.8,287598,p,0,0,0,
13:18.9,287616,),0,0,0,
13:18.9,287634,(,0,0,1,
13:19.0,287655,N,0,0,0,
13:19.0,287663,),0,0,1,
13:19.2,287714,(,0,0,2,
13:19.2,287726,t,0,0,4,
13:19.4,287797,t,0,0,4,
13:19.4,287819,),0,0,2,
13:19.6,287860,(,0,0,1,
13:19.8,287932,N,0,0,0,
13:19.8,287951,),0,0,1,
13:20.0,288005,(,0,0,2,
13:20.0,288026,t,0,0,4,
13:20.2,288076,t,0,0,4,
13:20.2,288094,),0,0,2,
13:21.9,288710,(,0,0,0,
13:22.0,288732,p,0,0,0,
13:22.0,288754,),0,0,0,
13:22.1,288772,(,0,0,1,
13:22.2,288792,N,0,0,0,
13:22.2,288799,),0,0,1,
13:22.4,288864,(,0,0,2,
13:22.4,288877,t,0,0,4,
13:22.5,288915,t,0,0,4,
13:22.6,288954,),0,0,2,
13:22.7,288990,(,0,0,1,
13:22.9,289064,N,0,0,0,
13:23.0,289084,),0,0,1,
13:23.0,289094,(,0,0,2,
13:23.0,289108,t,0,0,4,
13:23.3,289204,t,0,0,4,
13:23.4,289242,),0,0,2,
13:25.1,289840,(,0,0,0,
13:25.1,289867,p,0,0,0,
13:25.2,289897,),0,0,0,
13:25.3,289912,(,0,0,1,
13:25.4,289958,N,0,0,0,
13:25.4,289978,),0,0,1,
13:25.6,290043,(,0,0,2,
13:25.7,290057,t,0,0,4,
13:25.8,290099,t,0,0,4,
13:25.9,290152,),0,0,2,
13:28.4,291025,(,0,0,0,
13:28.4,291047,p,0,0,0,
13:28.5,291071,),0,0,0,
13:28.5,291088,(,0,0,1,
13:28.6,291109,N,0,0,0,
13:28.6,291119,),0,0,1,
13:28.7,291154,(,0,0,2,
13:28.8,291168,t,0,0,4,
13:28.9,291235,t,0,0,4,
13:29.1,291282,),0,0,2,
13:29.2,291319,(,0,0,0,
13:29.2,291338,p,0,0,0,
13:29.3,291363,),0,0,0,
13:29.3,291383,(,0,0,1,
13:29.4,291406,N,0,0,0,
13:29.4,291414,),0,0,1,
13:29.6,291481,(,0,0,2,
13:29.7,291496,t,0,0,4,
13:29.8,291549,t,0,0,4,
13:29.9,291576,),0,0,2,
13:30.0,291609,(,0,0,1,
13:30.2,291683,N,0,0,0,
13:30.3,291710,),0,0,1,
13:30.5,291780,(,0,0,2,
13:30.5,291794,t,0,0,4,
13:30.6,291843,t,0,0,4,
13:30.7,291864,),0,0,2,
13:31.5,292147,(,0,0,0,
13:31.6,292178,p,0,0,0,
13:31.6,292211,),0,0,0,
13:31.7,292224,(,0,0,1,
13:31.8,292269,N,0,0,0,
13:31.9,292289,),0,0,1,
13:31.9,292315,(,0,0,2,
13:32.0,292333,t,0,0,4,
13:32.2,292408,t,0,0,4,
13:32.3,292460,),0,0,2,
13:34.4,293217,(,0,0,0,
13:34.5,293250,p,0,0,0,
13:34.6,293269,),0,0,0,
13:34.7,293325,(,0,0,1,
13:34.9,293399,N,0,0,0,
13:35.0,293419,),0,0,1,
13:35.1,293443,(,0,0,2,
13:35.1,293466,t,0,0,4,
13:35.3,293540,t,0,0,4,
13:35.5,293593,),0,0,2,
13:38.5,294679,(,0,0,0,
13:38.6,294705,p,0,0,0,
13:38.7,294742,),0,0,0,
13:38.7,294766,(,0,0,1,
13:39.0,294844,N,0,0,0,
13:39.0,294865,),0,0,1,
13:39.2,294928,(,0,0,2,
13:39.3,294949,t,0,0,4,
13:39.3,294983,t,0,0,4,
13:39.4,295003,),0,0,2,
13:47.8,298013,(,0,0,1,
13:47.8,298031,N,0,0,0,
13:47.8,298039,),0,0,1,
13:48.1,298118,(,0,0,2,
13:48.1,298131,t,0,0,4,
13:48.2,298178,t,0,0,4,
13:48.3,298207,),0,0,2,
13:48.6,298314,(,0,0,1,
13:48.7,298333,N,0,0,0,
13:48.7,298340,),0,0,1,
13:48.9,298410,(,0,0,2,
13:48.9,298421,t,0,0,4,
13:49.0,298460,t,0,0,4,
13:49.1,298508,),0,0,2,
13:50.2,298900,(,0,0,1,
13:50.3,298919,N,0,0,0,
13:50.3,298928,),0,0,1,
13:50.5,298998,(,0,0,2,
13:50.5,299007,t,0,0,4,
13:50.6,299040,t,0,0,4,
13:50.7,299086,),0,0,2,
13:51.0,299186,(,0,0,1,
13:51.1,299205,N,0,0,0,
13:51.1,299212,),0,0,1,
13:51.3,299279,(,0,0,2,
13:51.3,299294,t,0,0,1,
13:51.4,299320,),0,0,2,
13:52.6,299737,(,0,0,1,
13:52.6,299755,N,0,0,0,
13:52.6,299763,),0,0,1,
13:52.8,299838,(,0,0,2,
13:52.9,299848,t,0,0,4,
13:53.0,299889,t,0,0,4,
13:53.1,299937,),0,0,2,
13:53.4,300032,(,0,0,1,
13:53.4,300050,N,0,0,0,
13:53.4,300058,),0,0,1,
13:53.7,300154,(,0,0,2,
13:53.8,300189,t,0,0,0,
13:53.9,300237,),0,0,2,
13:54.2,300334,(,0,0,1,
13:54.3,300359,N,0,0,0,
13:54.3,300367,),0,0,1,
13:54.5,300435,(,0,0,2,
13:54.6,300457,t,0,0,4,
13:54.6,300491,t,0,0,4,
13:54.8,300534,),0,0,2,
13:55.1,300643,(,0,0,1,
13:55.1,300661,N,0,0,0,
13:55.1,300670,),0,0,1,
13:55.3,300737,(,0,0,2,
13:55.4,300757,t,0,0,4,
13:55.5,300793,t,0,0,4,
13:55.6,300838,),0,0,2,
13:55.8,300920,(,0,0,1,
13:55.9,300938,N,0,0,0,
13:55.9,300954,),0,0,1,
13:56.1,301030,(,0,0,2,
13:56.2,301062,t,0,0,0,
13:56.4,301107,),0,0,2,
13:56.6,301191,(,0,0,1,
13:56.6,301209,N,0,0,0,
13:56.7,301224,),0,0,1,
13:56.9,301306,(,0,0,2,
13:57.0,301333,t,0,0,0,
13:57.1,301365,),0,0,2,
13:57.4,301474,(,0,0,1,
13:57.4,301493,N,0,0,0,
13:57.5,301500,),0,0,1,
13:57.6,301570,(,0,0,2,
13:57.7,301585,t,0,0,4,
13:57.8,301619,t,0,0,4,
13:57.9,301663,),0,0,2,
13:58.2,301761,(,0,0,1,
13:58.2,301780,N,0,0,0,
13:58.3,301789,),0,0,1,
13:58.5,301861,(,0,0,1,
13:58.5,301872,N,0,0,0,
13:58.7,301942,),0,0,1,
13:59.0,302050,(,0,0,2,
13:59.0,302062,t,0,0,0,
13:59.0,302075,),0,0,2,
13:59.7,302326,(,0,0,1,
13:59.8,302346,N,0,0,0,
13:59.8,302353,),0,0,1,
14:00.0,302424,(,0,0,2,
14:00.1,302436,t,0,0,4,
14:00.2,302478,t,0,0,4,
14:00.3,302536,),0,0,2,
14:00.6,302622,(,0,0,1,
14:00.6,302643,N,0,0,0,
14:00.6,302651,),0,0,1,
14:00.9,302744,(,0,0,2,
14:01.0,302779,t,0,0,0,
14:01.1,302827,),0,0,2,
14:01.4,302925,(,0,0,1,
14:01.5,302946,N,0,0,0,
14:01.5,302963,),0,0,1,
14:01.7,303024,(,0,0,2,
14:01.7,303044,t,0,0,1,
14:01.8,303070,),0,0,2,
14:02.2,303219,(,0,0,1,
14:02.3,303239,N,0,0,0,
14:02.3,303246,),0,0,1,
14:02.5,303316,(,0,0,2,
14:02.5,303329,t,0,0,4,
14:02.6,303362,t,0,0,4,
14:02.7,303404,),0,0,2,
14:03.0,303484,(,0,0,1,
14:03.0,303502,N,0,0,0,
14:03.0,303510,),0,0,1,
14:03.3,303594,(,0,0,2,
14:03.3,303622,t,0,0,0,
14:03.5,303665,),0,0,2,
14:03.7,303753,(,0,0,1,
14:03.8,303772,N,0,0,0,
14:03.8,303786,),0,0,1,
14:04.0,303867,(,0,0,2,
14:04.1,303892,t,0,0,0,
14:04.2,303945,),0,0,2,
14:04.5,304042,(,0,0,1,
14:04.6,304064,N,0,0,0,
14:04.6,304072,),0,0,1,
14:04.8,304138,(,0,0,2,
14:04.8,304156,t,0,0,4,
